ID,artist,jpg url,born-died,period,school
Renaissance_1324,"LOTTO, Lorenzo",https://www.wga.hu/art/l/lotto/4/03young.jpg,(1480-1556),High Renaissance,painter
Renaissance_1325,ANDREA DEL SARTO,https://www.wga.hu/art/a/andrea/sarto/2/holy_fam.jpg,(1486-1530),High Renaissance,painter
Renaissance_1326,"BRONZINO, Agnolo",https://www.wga.hu/art/b/bronzino/1/m_medici.jpg,(1503-1572),High Renaissance,painter
Renaissance_1327,"CARPACCIO, Vittore",https://www.wga.hu/art/c/carpacci/1ursula/2/60meetin.jpg,(1472-1526),High Renaissance,painter
Renaissance_1328,RAFFAELLO Sanzio,https://www.wga.hu/art/r/raphael/5roma/5/02holy_p.jpg,(1483-1520),High Renaissance,painter
Renaissance_1329,TIZIANO Vecellio,https://www.wga.hu/art/t/tiziano/08b/4dian_c1.jpg,(1490-1576),High Renaissance,painter
Renaissance_1330,"LOTTO, Lorenzo",https://www.wga.hu/art/l/lotto/3a/4barbar4.jpg,(1480-1556),High Renaissance,painter
Renaissance_1331,ANDREA DEL SARTO,https://www.wga.hu/art/a/andrea/sarto/1/redeemer.jpg,(1486-1530),High Renaissance,painter
Renaissance_1332,"BRONZINO, Agnolo",https://www.wga.hu/art/b/bronzino/1/lucrezia.jpg,(1503-1572),High Renaissance,painter
Renaissance_1333,"CARPACCIO, Vittore",https://www.wga.hu/art/c/carpacci/1ursula/2/50dream.jpg,(1472-1526),High Renaissance,painter
Renaissance_1334,RAFFAELLO Sanzio,https://www.wga.hu/art/r/raphael/5roma/4/3david.jpg,(1483-1520),High Renaissance,painter
Renaissance_1335,TIZIANO Vecellio,https://www.wga.hu/art/t/tiziano/08b/4dian_c.jpg,(1490-1576),High Renaissance,painter
Renaissance_1336,"LOTTO, Lorenzo",https://www.wga.hu/art/l/lotto/3a/3brigid2.jpg,(1480-1556),High Renaissance,painter
Renaissance_1337,ANDREA DEL SARTO,https://www.wga.hu/art/a/andrea/sarto/1/portband.jpg,(1486-1530),High Renaissance,painter
Renaissance_1338,"BRONZINO, Agnolo",https://www.wga.hu/art/b/bronzino/1/isabella.jpg,(1503-1572),High Renaissance,painter
Renaissance_1339,"CARPACCIO, Vittore",https://www.wga.hu/art/c/carpacci/1ursula/1/45betrot.jpg,(1472-1526),High Renaissance,painter
Renaissance_1340,RAFFAELLO Sanzio,https://www.wga.hu/art/r/raphael/5roma/4/2scenes.jpg,(1483-1520),High Renaissance,painter
Renaissance_1341,TIZIANO Vecellio,https://www.wga.hu/art/t/tiziano/08b/6tarquin.jpg,(1490-1576),High Renaissance,painter
Renaissance_1342,"LOTTO, Lorenzo",https://www.wga.hu/art/l/lotto/4/15lucy.jpg,(1480-1556),High Renaissance,painter
Renaissance_1343,ANDREA DEL SARTO,https://www.wga.hu/art/a/andrea/sarto/1/port_wom.jpg,(1486-1530),High Renaissance,painter
Renaissance_1344,"BRONZINO, Agnolo",https://www.wga.hu/art/b/bronzino/1/garcia1.jpg,(1503-1572),High Renaissance,painter
Renaissance_1345,"CARPACCIO, Vittore",https://www.wga.hu/art/c/carpacci/1ursula/1/44betrot.jpg,(1472-1526),High Renaissance,painter
Renaissance_1346,RAFFAELLO Sanzio,https://www.wga.hu/art/r/raphael/5roma/4/2moses.jpg,(1483-1520),High Renaissance,painter
Renaissance_1347,TIZIANO Vecellio,https://www.wga.hu/art/t/tiziano/08b/3dian_a1.jpg,(1490-1576),High Renaissance,painter
Renaissance_1348,"LOTTO, Lorenzo",https://www.wga.hu/art/l/lotto/4/15lucy2.jpg,(1480-1556),High Renaissance,painter
Renaissance_1349,ANDREA DEL SARTO,https://www.wga.hu/art/a/andrea/sarto/1/port_lad.jpg,(1486-1530),High Renaissance,painter
Renaissance_1350,"BRONZINO, Agnolo",https://www.wga.hu/art/b/bronzino/1/garcia.jpg,(1503-1572),High Renaissance,painter
Renaissance_1351,"CARPACCIO, Vittore",https://www.wga.hu/art/c/carpacci/1ursula/1/43betrot.jpg,(1472-1526),High Renaissance,painter
Renaissance_1352,RAFFAELLO Sanzio,https://www.wga.hu/art/r/raphael/5roma/4/2animals.jpg,(1483-1520),High Renaissance,painter
Renaissance_1353,TIZIANO Vecellio,https://www.wga.hu/art/t/tiziano/08b/2venus_c.jpg,(1490-1576),High Renaissance,painter
Renaissance_1354,"LOTTO, Lorenzo",https://www.wga.hu/art/l/lotto/6/09belo.jpg,(1480-1556),High Renaissance,painter
Renaissance_1355,ANDREA DEL SARTO,https://www.wga.hu/art/a/andrea/sarto/1/madstudy.jpg,(1486-1530),High Renaissance,painter
Renaissance_1356,"BRONZINO, Agnolo",https://www.wga.hu/art/b/bronzino/1/g_medici.jpg,(1503-1572),High Renaissance,painter
Renaissance_1357,"CARPACCIO, Vittore",https://www.wga.hu/art/c/carpacci/1ursula/1/42betrot.jpg,(1472-1526),High Renaissance,painter
Renaissance_1358,RAFFAELLO Sanzio,https://www.wga.hu/art/r/raphael/5roma/4/1separat.jpg,(1483-1520),High Renaissance,painter
Renaissance_1359,TIZIANO Vecellio,https://www.wga.hu/art/t/tiziano/10/1/12girl.jpg,(1490-1576),High Renaissance,painter
Renaissance_1360,"LOTTO, Lorenzo",https://www.wga.hu/art/l/lotto/6/08virgin.jpg,(1480-1556),High Renaissance,painter
Renaissance_1361,ANDREA DEL SARTO,https://www.wga.hu/art/a/andrea/sarto/1/tobias.jpg,(1486-1530),High Renaissance,painter
Renaissance_1362,"BRONZINO, Agnolo",https://www.wga.hu/art/b/bronzino/1/f_medici.jpg,(1503-1572),High Renaissance,painter
Renaissance_1363,"CARPACCIO, Vittore",https://www.wga.hu/art/c/carpacci/1ursula/1/41betrot.jpg,(1472-1526),High Renaissance,painter
Renaissance_1364,RAFFAELLO Sanzio,https://www.wga.hu/art/r/raphael/5roma/4/0loggia2.jpg,(1483-1520),High Renaissance,painter
Renaissance_1365,TIZIANO Vecellio,https://www.wga.hu/art/t/tiziano/08b/2venus_a.jpg,(1490-1576),High Renaissance,painter
Renaissance_1366,"LOTTO, Lorenzo",https://www.wga.hu/art/l/lotto/6/07pieta1.jpg,(1480-1556),High Renaissance,painter
Renaissance_1367,ANDREA DEL SARTO,https://www.wga.hu/art/a/andrea/sarto/3/assumpt.jpg,(1486-1530),High Renaissance,painter
Renaissance_1368,"BRONZINO, Agnolo",https://www.wga.hu/art/b/bronzino/1/eleonord.jpg,(1503-1572),High Renaissance,painter
Renaissance_1369,"CARPACCIO, Vittore",https://www.wga.hu/art/c/carpacci/1ursula/1/40betrot.jpg,(1472-1526),High Renaissance,painter
Renaissance_1370,RAFFAELLO Sanzio,https://www.wga.hu/art/r/raphael/5roma/4/0loggia1.jpg,(1483-1520),High Renaissance,painter
Renaissance_1371,TIZIANO Vecellio,https://www.wga.hu/art/t/tiziano/08b/1dana_px.jpg,(1490-1576),High Renaissance,painter
Renaissance_1372,"LOTTO, Lorenzo",https://www.wga.hu/art/l/lotto/6/07pieta.jpg,(1480-1556),High Renaissance,painter
Renaissance_1373,ANDREA DEL SARTO,https://www.wga.hu/art/a/andrea/sarto/2/pieta1.jpg,(1486-1530),High Renaissance,painter
Renaissance_1374,"BRONZINO, Agnolo",https://www.wga.hu/art/b/bronzino/1/eleonorc.jpg,(1503-1572),High Renaissance,painter
Renaissance_1375,"CARPACCIO, Vittore",https://www.wga.hu/art/c/carpacci/1ursula/1/33return.jpg,(1472-1526),High Renaissance,painter
Renaissance_1376,RAFFAELLO Sanzio,https://www.wga.hu/art/r/raphael/5roma/3/08carryx.jpg,(1483-1520),High Renaissance,painter
Renaissance_1377,TIZIANO Vecellio,https://www.wga.hu/art/t/tiziano/08b/1dana_pr.jpg,(1490-1576),High Renaissance,painter
Renaissance_1378,"LOTTO, Lorenzo",https://www.wga.hu/art/l/lotto/6/06jerome.jpg,(1480-1556),High Renaissance,painter
Renaissance_1379,ANDREA DEL SARTO,https://www.wga.hu/art/a/andrea/sarto/2/lastsup1.jpg,(1486-1530),High Renaissance,painter
Renaissance_1380,"BRONZINO, Agnolo",https://www.wga.hu/art/b/bronzino/1/eleonorb.jpg,(1503-1572),High Renaissance,painter
Renaissance_1381,"CARPACCIO, Vittore",https://www.wga.hu/art/c/carpacci/1ursula/1/32return.jpg,(1472-1526),High Renaissance,painter
Renaissance_1382,RAFFAELLO Sanzio,https://www.wga.hu/art/r/raphael/5roma/3/06stuffe.jpg,(1483-1520),High Renaissance,painter
Renaissance_1383,TIZIANO Vecellio,https://www.wga.hu/art/t/tiziano/08a/1ferra3a.jpg,(1490-1576),High Renaissance,painter
Renaissance_1384,"LOTTO, Lorenzo",https://www.wga.hu/art/l/lotto/6/05selfpo.jpg,(1480-1556),High Renaissance,painter
Renaissance_1385,"BRONZINO, Agnolo",https://www.wga.hu/art/b/bronzino/1/eleonora.jpg,(1503-1572),High Renaissance,painter
Renaissance_1386,"CARPACCIO, Vittore",https://www.wga.hu/art/c/carpacci/1ursula/1/31return.jpg,(1472-1526),High Renaissance,painter
Renaissance_1387,RAFFAELLO Sanzio,https://www.wga.hu/art/r/raphael/5roma/3/05double.jpg,(1483-1520),High Renaissance,painter
Renaissance_1388,TIZIANO Vecellio,https://www.wga.hu/art/t/tiziano/08b/3dian_a.jpg,(1490-1576),High Renaissance,painter
Renaissance_1389,"LOTTO, Lorenzo",https://www.wga.hu/art/l/lotto/6/04febo2.jpg,(1480-1556),High Renaissance,painter
Renaissance_1390,"BRONZINO, Agnolo",https://www.wga.hu/art/b/bronzino/1/cosimo3.jpg,(1503-1572),High Renaissance,painter
Renaissance_1391,"CARPACCIO, Vittore",https://www.wga.hu/art/c/carpacci/1ursula/1/30return.jpg,(1472-1526),High Renaissance,painter
Renaissance_1392,RAFFAELLO Sanzio,https://www.wga.hu/art/r/raphael/5roma/3/04bibbie.jpg,(1483-1520),High Renaissance,painter
Renaissance_1393,TIZIANO Vecellio,https://www.wga.hu/art/t/tiziano/10/1/12varano.jpg,(1490-1576),High Renaissance,painter
Renaissance_1394,"LOTTO, Lorenzo",https://www.wga.hu/art/l/lotto/6/04febo1.jpg,(1480-1556),High Renaissance,painter
Renaissance_1395,"BRONZINO, Agnolo",https://www.wga.hu/art/b/bronzino/1/cosimo2.jpg,(1503-1572),High Renaissance,painter
Renaissance_1396,"CARPACCIO, Vittore",https://www.wga.hu/art/c/carpacci/1ursula/1/22depart.jpg,(1472-1526),High Renaissance,painter
Renaissance_1397,RAFFAELLO Sanzio,https://www.wga.hu/art/r/raphael/7drawing/1/21study.jpg,(1483-1520),High Renaissance,painter
Renaissance_1398,TIZIANO Vecellio,https://www.wga.hu/art/t/tiziano/10/21/07mosti.jpg,(1490-1576),High Renaissance,painter
Renaissance_1399,"LOTTO, Lorenzo",https://www.wga.hu/art/l/lotto/6/03gloves.jpg,(1480-1556),High Renaissance,painter
Renaissance_1400,"BRONZINO, Agnolo",https://www.wga.hu/art/b/bronzino/1/cosimo1a.jpg,(1503-1572),High Renaissance,painter
Renaissance_1401,"CARPACCIO, Vittore",https://www.wga.hu/art/c/carpacci/1ursula/1/21depart.jpg,(1472-1526),High Renaissance,painter
Renaissance_1402,RAFFAELLO Sanzio,https://www.wga.hu/art/r/raphael/5roma/3/02inghir.jpg,(1483-1520),High Renaissance,painter
Renaissance_1403,TIZIANO Vecellio,https://www.wga.hu/art/t/tiziano/10/1/14lavini.jpg,(1490-1576),High Renaissance,painter
Renaissance_1404,"LOTTO, Lorenzo",https://www.wga.hu/art/l/lotto/6/02hat.jpg,(1480-1556),High Renaissance,painter
Renaissance_1405,"BRONZINO, Agnolo",https://www.wga.hu/art/b/bronzino/1/cosimo1.jpg,(1503-1572),High Renaissance,painter
Renaissance_1406,"CARPACCIO, Vittore",https://www.wga.hu/art/c/carpacci/1ursula/1/20depart.jpg,(1472-1526),High Renaissance,painter
Renaissance_1407,RAFFAELLO Sanzio,https://www.wga.hu/art/r/raphael/5roma/3/01youngm.jpg,(1483-1520),High Renaissance,painter
Renaissance_1408,TIZIANO Vecellio,https://www.wga.hu/art/t/tiziano/10/22/07granve.jpg,(1490-1576),High Renaissance,painter
Renaissance_1409,"LOTTO, Lorenzo",https://www.wga.hu/art/l/lotto/6/02blood.jpg,(1480-1556),High Renaissance,painter
Renaissance_1410,"BRONZINO, Agnolo",https://www.wga.hu/art/b/bronzino/1/cosimo.jpg,(1503-1572),High Renaissance,painter
Renaissance_1411,"CARPACCIO, Vittore",https://www.wga.hu/art/c/carpacci/1ursula/1/15ambass.jpg,(1472-1526),High Renaissance,painter
Renaissance_1412,RAFFAELLO Sanzio,https://www.wga.hu/art/r/raphael/5roma/3/01castig.jpg,(1483-1520),High Renaissance,painter
Renaissance_1413,TIZIANO Vecellio,https://www.wga.hu/art/t/tiziano/10/22/07granvx.jpg,(1490-1576),High Renaissance,painter
Renaissance_1414,"LOTTO, Lorenzo",https://www.wga.hu/art/l/lotto/6/01antoni.jpg,(1480-1556),High Renaissance,painter
Renaissance_1415,"BRONZINO, Agnolo",https://www.wga.hu/art/b/bronzino/1/bia.jpg,(1503-1572),High Renaissance,painter
Renaissance_1416,"CARPACCIO, Vittore",https://www.wga.hu/art/c/carpacci/1ursula/1/14ambass.jpg,(1472-1526),High Renaissance,painter
Renaissance_1417,RAFFAELLO Sanzio,https://www.wga.hu/art/r/raphael/5roma/2/09chigi2.jpg,(1483-1520),High Renaissance,painter
Renaissance_1418,TIZIANO Vecellio,https://www.wga.hu/art/t/tiziano/10/22/07porcia.jpg,(1490-1576),High Renaissance,painter
Renaissance_1419,"LOTTO, Lorenzo",https://www.wga.hu/art/l/lotto/5/13venus.jpg,(1480-1556),High Renaissance,painter
Renaissance_1420,"BRONZINO, Agnolo",https://www.wga.hu/art/b/bronzino/3/3tondo3.jpg,(1503-1572),High Renaissance,painter
Renaissance_1421,"CARPACCIO, Vittore",https://www.wga.hu/art/c/carpacci/1ursula/1/14ambas.jpg,(1472-1526),High Renaissance,painter
Renaissance_1422,RAFFAELLO Sanzio,https://www.wga.hu/art/r/raphael/5roma/2/09chigi1.jpg,(1483-1520),High Renaissance,painter
Renaissance_1423,TIZIANO Vecellio,https://www.wga.hu/art/t/tiziano/10/22/08anselm.jpg,(1490-1576),High Renaissance,painter
Renaissance_1424,"LOTTO, Lorenzo",https://www.wga.hu/art/l/lotto/5/12rosary.jpg,(1480-1556),High Renaissance,painter
Renaissance_1425,"BRONZINO, Agnolo",https://www.wga.hu/art/b/bronzino/2/dellarove.jpg,(1503-1572),High Renaissance,painter
Renaissance_1426,"CARPACCIO, Vittore",https://www.wga.hu/art/c/carpacci/1ursula/1/13ambass.jpg,(1472-1526),High Renaissance,painter
Renaissance_1427,RAFFAELLO Sanzio,https://www.wga.hu/art/r/raphael/5roma/2/08tenda.jpg,(1483-1520),High Renaissance,painter
Renaissance_1428,TIZIANO Vecellio,https://www.wga.hu/art/t/tiziano/10/22/09philip.jpg,(1490-1576),High Renaissance,painter
Renaissance_1429,"LOTTO, Lorenzo",https://www.wga.hu/art/l/lotto/5/11holyfa.jpg,(1480-1556),High Renaissance,painter
Renaissance_1430,"BRONZINO, Agnolo",https://www.wga.hu/art/b/bronzino/2/doria.jpg,(1503-1572),High Renaissance,painter
Renaissance_1431,"CARPACCIO, Vittore",https://www.wga.hu/art/c/carpacci/1ursula/1/12ambass.jpg,(1472-1526),High Renaissance,painter
Renaissance_1432,RAFFAELLO Sanzio,https://www.wga.hu/art/r/raphael/5roma/2/07sedia2.jpg,(1483-1520),High Renaissance,painter
Renaissance_1433,TIZIANO Vecellio,https://www.wga.hu/art/t/tiziano/10/22/10philip.jpg,(1490-1576),High Renaissance,painter
Renaissance_1434,"LOTTO, Lorenzo",https://www.wga.hu/art/l/lotto/5/10portge.jpg,(1480-1556),High Renaissance,painter
Renaissance_1435,"BRONZINO, Agnolo",https://www.wga.hu/art/b/bronzino/1/ferdinan.jpg,(1503-1572),High Renaissance,painter
Renaissance_1436,"CARPACCIO, Vittore",https://www.wga.hu/art/c/carpacci/1ursula/1/11ambass.jpg,(1472-1526),High Renaissance,painter
Renaissance_1437,RAFFAELLO Sanzio,https://www.wga.hu/art/r/raphael/5roma/2/07sedia1.jpg,(1483-1520),High Renaissance,painter
Renaissance_1438,TIZIANO Vecellio,https://www.wga.hu/art/t/tiziano/10/22/11milita.jpg,(1490-1576),High Renaissance,painter
Renaissance_1439,"LOTTO, Lorenzo",https://www.wga.hu/art/l/lotto/5/09portma.jpg,(1480-1556),High Renaissance,painter
Renaissance_1440,"BRONZINO, Agnolo",https://www.wga.hu/art/b/bronzino/2/man_lute.jpg,(1503-1572),High Renaissance,painter
Renaissance_1441,"CARPACCIO, Vittore",https://www.wga.hu/art/c/carpacci/1ursula/1/10ambass.jpg,(1472-1526),High Renaissance,painter
Renaissance_1442,RAFFAELLO Sanzio,https://www.wga.hu/art/r/raphael/5roma/2/06cecil3.jpg,(1483-1520),High Renaissance,painter
Renaissance_1443,TIZIANO Vecellio,https://www.wga.hu/art/t/tiziano/10/22/12selfpo.jpg,(1490-1576),High Renaissance,painter
Renaissance_1444,"LOTTO, Lorenzo",https://www.wga.hu/art/l/lotto/4/15lucy3.jpg,(1480-1556),High Renaissance,painter
Renaissance_1445,"BRONZINO, Agnolo",https://www.wga.hu/art/b/bronzino/2/youngman.jpg,(1503-1572),High Renaissance,painter
Renaissance_1446,"CARPACCIO, Vittore",https://www.wga.hu/art/c/carpacci/2/11loreda.jpg,(1472-1526),High Renaissance,painter
Renaissance_1447,RAFFAELLO Sanzio,https://www.wga.hu/art/r/raphael/5roma/2/06cecil2.jpg,(1483-1520),High Renaissance,painter
Renaissance_1448,TIZIANO Vecellio,https://www.wga.hu/art/t/tiziano/10/22/13beccad.jpg,(1490-1576),High Renaissance,painter
Renaissance_1449,"LOTTO, Lorenzo",https://www.wga.hu/art/l/lotto/4/15lucy4.jpg,(1480-1556),High Renaissance,painter
Renaissance_1450,"BRONZINO, Agnolo",https://www.wga.hu/art/b/bronzino/1/alessand.jpg,(1503-1572),High Renaissance,painter
Renaissance_1451,"CARPACCIO, Vittore",https://www.wga.hu/art/c/carpacci/1ursula/2/61meetin.jpg,(1472-1526),High Renaissance,painter
Renaissance_1452,RAFFAELLO Sanzio,https://www.wga.hu/art/r/raphael/5roma/2/06cecil1.jpg,(1483-1520),High Renaissance,painter
Renaissance_1453,TIZIANO Vecellio,https://www.wga.hu/art/t/tiziano/10/22/13trevis.jpg,(1490-1576),High Renaissance,painter
Renaissance_1454,"LOTTO, Lorenzo",https://www.wga.hu/art/l/lotto/4/15lucy5.jpg,(1480-1556),High Renaissance,painter
Renaissance_1455,"BRONZINO, Agnolo",https://www.wga.hu/art/b/bronzino/2/young_ma.jpg,(1503-1572),High Renaissance,painter
Renaissance_1456,"CARPACCIO, Vittore",https://www.wga.hu/art/c/carpacci/1ursula/2/70arriva.jpg,(1472-1526),High Renaissance,painter
Renaissance_1457,RAFFAELLO Sanzio,https://www.wga.hu/art/r/raphael/5roma/4/3jacob.jpg,(1483-1520),High Renaissance,painter
Renaissance_1458,TIZIANO Vecellio,https://www.wga.hu/art/t/tiziano/10/22/14venier.jpg,(1490-1576),High Renaissance,painter
Renaissance_1459,"LOTTO, Lorenzo",https://www.wga.hu/art/l/lotto/5/01lucret.jpg,(1480-1556),High Renaissance,painter
Renaissance_1460,"BRONZINO, Agnolo",https://www.wga.hu/art/b/bronzino/2/young_g.jpg,(1503-1572),High Renaissance,painter
Renaissance_1461,"CARPACCIO, Vittore",https://www.wga.hu/art/c/carpacci/1ursula/2/51dream.jpg,(1472-1526),High Renaissance,painter
Renaissance_1462,RAFFAELLO Sanzio,https://www.wga.hu/art/r/raphael/5roma/4/3solomon.jpg,(1483-1520),High Renaissance,painter
Renaissance_1463,TIZIANO Vecellio,https://www.wga.hu/art/t/tiziano/10/22/14veniex.jpg,(1490-1576),High Renaissance,painter
Renaissance_1464,"LOTTO, Lorenzo",https://www.wga.hu/art/l/lotto/5/02wing1.jpg,(1480-1556),High Renaissance,painter
Renaissance_1465,"BRONZINO, Agnolo",https://www.wga.hu/art/b/bronzino/2/womanboy.jpg,(1503-1572),High Renaissance,painter
Renaissance_1466,"CARPACCIO, Vittore",https://www.wga.hu/art/c/carpacci/1ursula/2/80martyr.jpg,(1472-1526),High Renaissance,painter
Renaissance_1467,RAFFAELLO Sanzio,https://www.wga.hu/art/r/raphael/5roma/4/4isaac.jpg,(1483-1520),High Renaissance,painter
Renaissance_1468,TIZIANO Vecellio,https://www.wga.hu/art/t/tiziano/10/22/15portpa.jpg,(1490-1576),High Renaissance,painter
Renaissance_1469,"LOTTO, Lorenzo",https://www.wga.hu/art/l/lotto/5/02wing2.jpg,(1480-1556),High Renaissance,painter
Renaissance_1470,"BRONZINO, Agnolo",https://www.wga.hu/art/b/bronzino/2/portwoma.jpg,(1503-1572),High Renaissance,painter
Renaissance_1471,"CARPACCIO, Vittore",https://www.wga.hu/art/c/carpacci/2/09madonn.jpg,(1472-1526),High Renaissance,painter
Renaissance_1472,RAFFAELLO Sanzio,https://www.wga.hu/art/r/raphael/5roma/4/5jacob.jpg,(1483-1520),High Renaissance,painter
Renaissance_1473,TIZIANO Vecellio,https://www.wga.hu/art/t/tiziano/10/22/16selfpo.jpg,(1490-1576),High Renaissance,painter
Renaissance_1474,"LOTTO, Lorenzo",https://www.wga.hu/art/l/lotto/4/15lucy1.jpg,(1480-1556),High Renaissance,painter
Renaissance_1475,"BRONZINO, Agnolo",https://www.wga.hu/art/b/bronzino/2/portlady.jpg,(1503-1572),High Renaissance,painter
Renaissance_1476,"CARPACCIO, Vittore",https://www.wga.hu/art/c/carpacci/2/08virgin.jpg,(1472-1526),High Renaissance,painter
Renaissance_1477,RAFFAELLO Sanzio,https://www.wga.hu/art/r/raphael/5roma/5/02holy_o.jpg,(1483-1520),High Renaissance,painter
Renaissance_1478,TIZIANO Vecellio,https://www.wga.hu/art/t/tiziano/10/22/16selfpx.jpg,(1490-1576),High Renaissance,painter
Renaissance_1479,"LOTTO, Lorenzo",https://www.wga.hu/art/l/lotto/5/03holyfa.jpg,(1480-1556),High Renaissance,painter
Renaissance_1480,"BRONZINO, Agnolo",https://www.wga.hu/art/b/bronzino/2/porred.jpg,(1503-1572),High Renaissance,painter
Renaissance_1481,"CARPACCIO, Vittore",https://www.wga.hu/art/c/carpacci/2/07holyc1.jpg,(1472-1526),High Renaissance,painter
Renaissance_1482,RAFFAELLO Sanzio,https://www.wga.hu/art/r/raphael/5roma/5/01holyfb.jpg,(1483-1520),High Renaissance,painter
Renaissance_1483,TIZIANO Vecellio,https://www.wga.hu/art/t/tiziano/10/22/17strada.jpg,(1490-1576),High Renaissance,painter
Renaissance_1484,"LOTTO, Lorenzo",https://www.wga.hu/art/l/lotto/5/05adorat.jpg,(1480-1556),High Renaissance,painter
Renaissance_1485,"BRONZINO, Agnolo",https://www.wga.hu/art/b/bronzino/2/porgreen.jpg,(1503-1572),High Renaissance,painter
Renaissance_1486,"CARPACCIO, Vittore",https://www.wga.hu/art/c/carpacci/2/07holyc.jpg,(1472-1526),High Renaissance,painter
Renaissance_1487,RAFFAELLO Sanzio,https://www.wga.hu/art/r/raphael/5roma/5/01holyfa.jpg,(1483-1520),High Renaissance,painter
Renaissance_1488,TIZIANO Vecellio,https://www.wga.hu/art/t/tiziano/10/3/1concer.jpg,(1490-1576),High Renaissance,painter
Renaissance_1489,"LOTTO, Lorenzo",https://www.wga.hu/art/l/lotto/5/06annun1.jpg,(1480-1556),High Renaissance,painter
Renaissance_1490,"BRONZINO, Agnolo",https://www.wga.hu/art/b/bronzino/2/panciat3.jpg,(1503-1572),High Renaissance,painter
Renaissance_1491,"CARPACCIO, Vittore",https://www.wga.hu/art/c/carpacci/2/06holyfa.jpg,(1472-1526),High Renaissance,painter
Renaissance_1492,RAFFAELLO Sanzio,https://www.wga.hu/art/r/raphael/5roma/4a/19farnes.jpg,(1483-1520),High Renaissance,painter
